"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_1061779.1","chr17",7602500,7612500,10001,"*",53,21.031746031746,"window_1061779","9513",7591230,7614897,23668,"-",0,"inside",2396,"FXR2","FMR1 autosomal homolog 2"
"window_1061785","chr17",7617500,7627500,10001,"*",56,22.2222222222222,"window_1061785","9513",7591230,7614897,23668,"-",2602,"upstream",2602,"FXR2","FMR1 autosomal homolog 2"
"window_1061785.1","chr17",7617500,7627500,10001,"*",56,22.2222222222222,"window_1061785","112483",7626234,7627876,1643,"-",0,"overlapEnd",375,"SAT2","spermidine/spermine N1-acetyltransferase family member 2"
"window_1061786","chr17",7620000,7630000,10001,"*",53,21.031746031746,"window_1061786","112483",7626234,7627876,1643,"-",0,"includeFeature",0,"SAT2","spermidine/spermine N1-acetyltransferase family member 2"
"window_1061788","chr17",7625000,7635000,10001,"*",51,20.2380952380952,"window_1061788","112483",7626234,7627876,1643,"-",0,"includeFeature",0,"SAT2","spermidine/spermine N1-acetyltransferase family member 2"
"window_1061789","chr17",7627500,7637500,10001,"*",52,20.6349206349206,"window_1061789","112483",7626234,7627876,1643,"-",0,"overlapStart",0,"SAT2","spermidine/spermine N1-acetyltransferase family member 2"
"window_1061797","chr17",7647500,7657500,10001,"*",58,23.015873015873,"window_1061797","482",7646627,7657770,11144,"+",0,"inside",872,"ATP1B2","ATPase Na+/K+ transporting subunit beta 2"
"window_1061814","chr17",7690000,7700000,10001,"*",70,27.7777777777778,"window_1061814","7157",7661779,7687550,25772,"-",2449,"upstream",2449,"TP53","tumor protein p53"
"window_1061824","chr17",7715000,7725000,10001,"*",68,26.984126984127,"window_1061824","146754",7717354,7833744,116391,"+",0,"overlapStart",0,"DNAH2","dynein axonemal heavy chain 2"
"window_1061825","chr17",7717500,7727500,10001,"*",54,21.4285714285714,"window_1061825","146754",7717354,7833744,116391,"+",0,"inside",145,"DNAH2","dynein axonemal heavy chain 2"
"window_1061912","chr17",7935000,7945000,10001,"*",74,29.3650793650794,"window_1061912","116840",7932101,7949920,17820,"+",0,"inside",2898,"CNTROB","centrobin, centriole duplication and spindle assembly protein"
"window_1061912.1","chr17",7935000,7945000,10001,"*",74,29.3650793650794,"window_1061912","58485",7930345,7932123,1779,"-",2876,"upstream",2876,"TRAPPC1","trafficking protein particle complex 1"
"window_1061982","chr17",8110000,8120000,10001,"*",71,28.1746031746032,"window_1061982","59344",8095900,8119047,23148,"-",0,"overlapStart",0,"ALOXE3","arachidonate lipoxygenase 3"
"window_1062008","chr17",8175000,8185000,10001,"*",56,22.2222222222222,"window_1062008","84314",8172457,8176399,3943,"-",0,"overlapStart",0,"TMEM107","transmembrane protein 107"
"window_1062008.1","chr17",8175000,8185000,10001,"*",56,22.2222222222222,"window_1062008","727676",8173454,8173587,134,"-",1412,"upstream",1412,"SNORD118","small nucleolar RNA, C/D box 118"
"window_1062008.2","chr17",8175000,8185000,10001,"*",56,22.2222222222222,"window_1062008","100616406",8186945,8187004,60,"+",1944,"upstream",1944,"MIR4521","microRNA 4521"
"window_1062014","chr17",8190000,8200000,10001,"*",61,24.2063492063492,"window_1062014","54785",8188345,8190180,1836,"-",0,"overlapStart",0,"BORCS6","BLOC-1 related complex subunit 6"
"window_1062015","chr17",8192500,8202500,10001,"*",66,26.1904761904762,"window_1062015","54785",8188345,8190180,1836,"-",2319,"upstream",2319,"BORCS6","BLOC-1 related complex subunit 6"
"window_1062022","chr17",8210000,8220000,10001,"*",72,28.5714285714286,"window_1062022","9212",8204733,8210600,5868,"-",0,"overlapStart",0,"AURKB","aurora kinase B"
"window_1062034","chr17",8240000,8250000,10001,"*",61,24.2063492063492,"window_1062034","5198",8247618,8270491,22874,"+",0,"overlapStart",0,"PFAS","phosphoribosylformylglycinamidine synthase"
"window_1062034.1","chr17",8240000,8250000,10001,"*",61,24.2063492063492,"window_1062034","80169",8224815,8248056,23242,"-",0,"overlapStart",0,"CTC1","CST telomere replication complex component 1"
"window_1062035","chr17",8242500,8252500,10001,"*",64,25.3968253968254,"window_1062035","5198",8247618,8270491,22874,"+",0,"overlapStart",0,"PFAS","phosphoribosylformylglycinamidine synthase"
"window_1062035.1","chr17",8242500,8252500,10001,"*",64,25.3968253968254,"window_1062035","80169",8224815,8248056,23242,"-",0,"overlapStart",0,"CTC1","CST telomere replication complex component 1"
"window_1062056","chr17",8295000,8305000,10001,"*",57,22.6190476190476,"window_1062056","399512",8287763,8295400,7638,"-",0,"overlapStart",0,"SLC25A35","solute carrier family 25 member 35"
"window_1062095","chr17",8392500,8402500,10001,"*",54,21.4285714285714,"window_1062095","643904",8390709,8397826,7118,"-",0,"overlapStart",0,"RNF222","ring finger protein 222"
"window_1062186","chr17",8620000,8630000,10001,"*",75,29.7619047619048,"window_1062186","4628",8474205,8630761,156557,"-",0,"inside",760,"MYH10","myosin heavy chain 10"
"window_1062191","chr17",8632500,8642500,10001,"*",66,26.1904761904762,"window_1062191","4628",8474205,8630761,156557,"-",1738,"upstream",1738,"MYH10","myosin heavy chain 10"
"window_1062592","chr17",9635000,9645000,10001,"*",53,21.031746031746,"window_1062592","124739",9644698,9729687,84990,"+",0,"overlapStart",0,"USP43","ubiquitin specific peptidase 43"
"window_1062593","chr17",9637500,9647500,10001,"*",52,20.6349206349206,"window_1062593","124739",9644698,9729687,84990,"+",0,"overlapStart",0,"USP43","ubiquitin specific peptidase 43"
"window_1062594","chr17",9640000,9650000,10001,"*",54,21.4285714285714,"window_1062594","124739",9644698,9729687,84990,"+",0,"overlapStart",0,"USP43","ubiquitin specific peptidase 43"
"window_1062595","chr17",9642500,9652500,10001,"*",52,20.6349206349206,"window_1062595","124739",9644698,9729687,84990,"+",0,"overlapStart",0,"USP43","ubiquitin specific peptidase 43"
"window_1062999","chr17",10652500,10662500,10001,"*",53,21.031746031746,"window_1062999","4621",10628526,10657309,28784,"-",0,"overlapStart",0,"MYH3","myosin heavy chain 3"
"window_1063018","chr17",10700000,10710000,10001,"*",72,28.5714285714286,"window_1063018","56985",10697594,10711558,13965,"+",0,"inside",2405,"ADPRM","ADP-ribose/CDP-alcohol diphosphatase, manganese dependent"
"window_1063018.1","chr17",10700000,10710000,10001,"*",72,28.5714285714286,"window_1063018","6341",10672474,10698375,25902,"-",1624,"upstream",1624,"SCO1","synthesis of cytochrome C oxidase 1"
"window_1063022","chr17",10710000,10720000,10001,"*",74,29.3650793650794,"window_1063022","100506898",10716002,10716511,510,"-",0,"includeFeature",0,"MAGOH2P","mago homolog 2, pseudogene"
"window_1063023","chr17",10712500,10722500,10001,"*",72,28.5714285714286,"window_1063023","100506898",10716002,10716511,510,"-",0,"includeFeature",0,"MAGOH2P","mago homolog 2, pseudogene"
"window_1063230","chr17",11230000,11240000,10001,"*",61,24.2063492063492,"window_1063230","388336",11241213,11564063,322851,"+",1212,"upstream",1212,"SHISA6","shisa family member 6"
"window_1063231","chr17",11232500,11242500,10001,"*",63,25,"window_1063231","388336",11241213,11564063,322851,"+",0,"overlapStart",0,"SHISA6","shisa family member 6"
"window_1063232","chr17",11235000,11245000,10001,"*",63,25,"window_1063232","388336",11241213,11564063,322851,"+",0,"overlapStart",0,"SHISA6","shisa family member 6"
"window_1063233","chr17",11237500,11247500,10001,"*",63,25,"window_1063233","388336",11241213,11564063,322851,"+",0,"overlapStart",0,"SHISA6","shisa family member 6"
"window_1063535","chr17",11992500,12002500,10001,"*",55,21.8253968253968,"window_1063535","7566",11977439,11997475,20037,"-",0,"overlapStart",0,"ZNF18","zinc finger protein 18"
"window_1063536","chr17",11995000,12005000,10001,"*",54,21.4285714285714,"window_1063536","7566",11977439,11997475,20037,"-",0,"overlapStart",0,"ZNF18","zinc finger protein 18"
"window_1063547","chr17",12022500,12032500,10001,"*",74,29.3650793650794,"window_1063547","6416",12020829,12143830,123002,"+",0,"inside",1670,"MAP2K4","mitogen-activated protein kinase kinase 4"
"window_1063566","chr17",12070000,12080000,10001,"*",65,25.7936507936508,"window_1063566","100126313",12081899,12081996,98,"+",1898,"upstream",1898,"MIR744","microRNA 744"
"window_1063567","chr17",12072500,12082500,10001,"*",57,22.6190476190476,"window_1063567","100126313",12081899,12081996,98,"+",0,"includeFeature",0,"MIR744","microRNA 744"
"window_1063942","chr17",13010000,13020000,10001,"*",62,24.6031746031746,"window_1063942","60528",12991612,13018065,26454,"-",0,"overlapStart",0,"ELAC2","elaC ribonuclease Z 2"
"window_1063943","chr17",13012500,13022500,10001,"*",69,27.3809523809524,"window_1063943","60528",12991612,13018065,26454,"-",0,"overlapStart",0,"ELAC2","elaC ribonuclease Z 2"
"window_1063945","chr17",13017500,13027500,10001,"*",60,23.8095238095238,"window_1063945","60528",12991612,13018065,26454,"-",0,"overlapStart",0,"ELAC2","elaC ribonuclease Z 2"
"window_1064175","chr17",13592500,13602500,10001,"*",58,23.015873015873,"window_1064175","9955",13494032,13601929,107898,"-",0,"overlapStart",0,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"window_1064176","chr17",13595000,13605000,10001,"*",58,23.015873015873,"window_1064176","9955",13494032,13601929,107898,"-",0,"overlapStart",0,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"window_1064177","chr17",13597500,13607500,10001,"*",57,22.6190476190476,"window_1064177","9955",13494032,13601929,107898,"-",0,"overlapStart",0,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"window_1064178","chr17",13600000,13610000,10001,"*",57,22.6190476190476,"window_1064178","9955",13494032,13601929,107898,"-",0,"overlapStart",0,"HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1"
"window_1064361","chr17",14057500,14067500,10001,"*",55,21.8253968253968,"window_1064361","1352",14069490,14231736,162247,"+",1989,"upstream",1989,"COX10","cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10"
"window_1064361.1","chr17",14057500,14067500,10001,"*",55,21.8253968253968,"window_1064361","100874058",13755574,14069495,313922,"-",0,"inside",1994,"COX10-AS1","COX10 antisense RNA 1"
"window_1064366","chr17",14070000,14080000,10001,"*",67,26.5873015873016,"window_1064366","1352",14069490,14231736,162247,"+",0,"inside",509,"COX10","cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10"
"window_1064366.1","chr17",14070000,14080000,10001,"*",67,26.5873015873016,"window_1064366","100874058",13755574,14069495,313922,"-",504,"upstream",504,"COX10-AS1","COX10 antisense RNA 1"
"window_1064455","chr17",14292500,14302500,10001,"*",64,25.3968253968254,"window_1064455","9953",14301081,14349404,48324,"+",0,"overlapStart",0,"HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"window_1064455.1","chr17",14292500,14302500,10001,"*",64,25.3968253968254,"window_1064455","84815",14303854,14305505,1652,"+",1353,"upstream",1353,"MGC12916","uncharacterized protein MGC12916"
"window_1064456","chr17",14295000,14305000,10001,"*",70,27.7777777777778,"window_1064456","9953",14301081,14349404,48324,"+",0,"overlapStart",0,"HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"window_1064456.1","chr17",14295000,14305000,10001,"*",70,27.7777777777778,"window_1064456","84815",14303854,14305505,1652,"+",0,"overlapStart",0,"MGC12916","uncharacterized protein MGC12916"
"window_1064457","chr17",14297500,14307500,10001,"*",70,27.7777777777778,"window_1064457","9953",14301081,14349404,48324,"+",0,"overlapStart",0,"HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"window_1064457.1","chr17",14297500,14307500,10001,"*",70,27.7777777777778,"window_1064457","84815",14303854,14305505,1652,"+",0,"includeFeature",0,"MGC12916","uncharacterized protein MGC12916"
"window_1064459","chr17",14302500,14312500,10001,"*",55,21.8253968253968,"window_1064459","9953",14301081,14349404,48324,"+",0,"inside",1418,"HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"window_1064459.1","chr17",14302500,14312500,10001,"*",55,21.8253968253968,"window_1064459","84815",14303854,14305505,1652,"+",0,"includeFeature",0,"MGC12916","uncharacterized protein MGC12916"
"window_1064460","chr17",14305000,14315000,10001,"*",61,24.2063492063492,"window_1064460","84815",14303854,14305505,1652,"+",0,"overlapEnd",1145,"MGC12916","uncharacterized protein MGC12916"
"window_1064835","chr17",15242500,15252500,10001,"*",65,25.7936507936508,"window_1064835","100616125",15251627,15251696,70,"-",0,"includeFeature",0,"MIR4731","microRNA 4731"
"window_1064836","chr17",15245000,15255000,10001,"*",66,26.1904761904762,"window_1064836","100616125",15251627,15251696,70,"-",0,"includeFeature",0,"MIR4731","microRNA 4731"
"window_1064842","chr17",15260000,15270000,10001,"*",65,25.7936507936508,"window_1064842","5376",15229777,15265326,35550,"-",0,"overlapStart",0,"PMP22","peripheral myelin protein 22"
"window_1064940","chr17",15505000,15515000,10001,"*",70,27.7777777777778,"window_1064940","284040",15436015,15503608,67594,"-",1391,"upstream",1391,"CDRT4","CMT1A duplicated region transcript 4"
"window_1064994","chr17",15640000,15650000,10001,"*",59,23.4126984126984,"window_1064994","374286",15565484,15651653,86170,"-",0,"inside",1652,"CDRT1","CMT1A duplicated region transcript 1"
"window_1065016","chr17",15695000,15705000,10001,"*",53,21.031746031746,"window_1065016","57335",15699577,15744778,45202,"+",0,"overlapStart",0,"ZNF286A","zinc finger protein 286A"
"window_1065139","chr17",16002500,16012500,10001,"*",75,29.7619047619048,"window_1065139","125150",15976560,15999717,23158,"-",2782,"upstream",2782,"ZSWIM7","zinc finger SWIM-type containing 7"
"window_1065139.1","chr17",16002500,16012500,10001,"*",75,29.7619047619048,"window_1065139","54902",15999784,16045015,45232,"+",0,"inside",2715,"TTC19","tetratricopeptide repeat domain 19"
"window_1065220","chr17",16205000,16215000,10001,"*",73,28.968253968254,"window_1065220","9487",16217191,16348801,131611,"+",2190,"upstream",2190,"PIGL","phosphatidylinositol glycan anchor biosynthesis class L"
"window_1065246","chr17",16270000,16280000,10001,"*",70,27.7777777777778,"window_1065246","100302124",16282014,16282088,75,"+",2013,"upstream",2013,"MIR1288","microRNA 1288"
"window_1065247","chr17",16272500,16282500,10001,"*",65,25.7936507936508,"window_1065247","100302124",16282014,16282088,75,"+",0,"includeFeature",0,"MIR1288","microRNA 1288"
"window_1065278","chr17",16350000,16360000,10001,"*",68,26.984126984127,"window_1065278","201161",16342534,16353656,11123,"-",0,"overlapStart",0,"CENPV","centromere protein V"
"window_1065279","chr17",16352500,16362500,10001,"*",66,26.1904761904762,"window_1065279","201161",16342534,16353656,11123,"-",0,"overlapStart",0,"CENPV","centromere protein V"
"window_1065300","chr17",16405000,16415000,10001,"*",52,20.6349206349206,"window_1065300","51393",16415571,16437003,21433,"+",570,"upstream",570,"TRPV2","transient receptor potential cation channel subfamily V member 2"
"window_1065309","chr17",16427500,16437500,10001,"*",61,24.2063492063492,"window_1065309","125144",16438767,16478678,39912,"+",1266,"upstream",1266,"SNHG29","small nucleolar RNA host gene 29"
"window_1065309.1","chr17",16427500,16437500,10001,"*",61,24.2063492063492,"window_1065309","692087",16439505,16439576,72,"+",2004,"upstream",2004,"SNORD49B","small nucleolar RNA, C/D box 49B"
"window_1065309.2","chr17",16427500,16437500,10001,"*",61,24.2063492063492,"window_1065309","26800",16440036,16440106,71,"+",2535,"upstream",2535,"SNORD49A","small nucleolar RNA, C/D box 49A"
"window_1065330","chr17",16480000,16490000,10001,"*",54,21.4285714285714,"window_1065330","388341",16441577,16492193,50617,"-",0,"inside",2192,"LRRC75A","leucine rich repeat containing 75A"
"window_1065331","chr17",16482500,16492500,10001,"*",55,21.8253968253968,"window_1065331","388341",16441577,16492193,50617,"-",0,"overlapStart",0,"LRRC75A","leucine rich repeat containing 75A"
"window_1065332","chr17",16485000,16495000,10001,"*",51,20.2380952380952,"window_1065332","388341",16441577,16492193,50617,"-",0,"overlapStart",0,"LRRC75A","leucine rich repeat containing 75A"
"window_1065551","chr17",17032500,17042500,10001,"*",59,23.4126984126984,"window_1065551","23164",17042545,17217679,175135,"+",44,"upstream",44,"MPRIP","myosin phosphatase Rho interacting protein"
"window_1065650","chr17",17280000,17290000,10001,"*",61,24.2063492063492,"window_1065650","8533",17246616,17281273,34658,"-",0,"overlapStart",0,"COPS3","COP9 signalosome subunit 3"
"window_1065655","chr17",17292500,17302500,10001,"*",65,25.7936507936508,"window_1065655","56953",17303335,17347663,44329,"+",834,"upstream",834,"NT5M","5',3'-nucleotidase, mitochondrial"
"window_1065659","chr17",17302500,17312500,10001,"*",62,24.6031746031746,"window_1065659","56953",17303335,17347663,44329,"+",0,"overlapStart",0,"NT5M","5',3'-nucleotidase, mitochondrial"
"window_1065660","chr17",17305000,17315000,10001,"*",57,22.6190476190476,"window_1065660","56953",17303335,17347663,44329,"+",0,"inside",1664,"NT5M","5',3'-nucleotidase, mitochondrial"
"window_1065725","chr17",17467500,17477500,10001,"*",61,24.2063492063492,"window_1065725","55090",17476994,17493221,16228,"+",0,"overlapStart",0,"MED9","mediator complex subunit 9"
